"word1","word2","freq"
"promote","dentistry",5
"reflect","dentistry",5
"still","dentistry",5
"sure","dentistry",5
"underserved","dentistry",5
"utilize","dentistry",5
"volunteer","dentistry",5
"start","denture",5
"tooth","denture",5
"field","desire",5
"health","desire",5
"involve","desire",5
"learn","desire",5
"professional","desire",5
"will","desire",5
"patient","detail",5
"dexterity","develop",5
"every","develop",5
"excellent","develop",5
"like","develop",5
"meaningful","develop",5
"mentor","develop",5
"now","develop",5
"program","develop",5
"really","develop",5
"solid","develop",5
"student","develop",5
"learn","development",5
"school","development",5
"want","development",5
"knowledge","dexterity",5
"much","diagnose",5
"will","diagnose",5
"year","diagnose",5
"feel","didactic",5
"past","didactic",5
"relationship","didactic",5
"school","didactic",5
"study","didactic",5
"learn","didactics",5
"get","didnt",5
"week","didnt",5
"experience","different",5
"feel","different",5
"give","different",5
"improve","different",5
"ive","different",5
"medical","different",5
"perform","different",5
"present","different",5
"profession","different",5
"provide","different",5
"realize","different",5
"still","different",5
"improve","difficult",5
"keep","difficult",5
"need","difficult",5
"still","difficult",5
"treatment","difficult",5
"will","dilemma",5
"will","disease",5
"experience","diverse",5
"population","diverse",5
"treat","diverse",5
"far","do",5
"hope","do",5
"procedure","do",5
"really","do",5
"root","do",5
"say","do",5
"one","doctor",5
"trust","doctor",5
"understand","doctor",5
"work","doesnt",5
"patient","dress",5
"people","due",5
"tooth","due",5
"give","duty",5
"trust","earn",5
"patient","easily",5
"find","easy",5
"people","easy",5
"procedure","easy",5
"task","easy",5
"treatment","easy",5
"will","easy",5
"goal","educate",5
"maintain","educate",5
"order","educate",5
"provide","educate",5
"end","education",5
"go","education",5
"hard","education",5
"keep","education",5
"like","education",5
"plan","education",5
"progress","education",5
"set","education",5
"understand","education",5
"good","effective",5
"knowledge","effective",5
"professional","effective",5
"need","effectively",5
"time","effectively",5
"get","efficient",5
"procedure","efficient",5
"learn","efficiently",5
"take","effort",5
"work","effort",5
"need","empathetic",5
"want","empathetic",5
"important","empathy",5
"good","enable",5
"professional","enable",5
"ethical","encounter",5
"feel","encounter",5
"important","encounter",5
"may","encounter",5
"grow","end",5
"nyucd","end",5
"process","end",5
"professionalism","end",5
"true","end",5
"work","end",5
"periodontics","endodontics",5
"prosthodontics","endodontics",5
"will","enhance",5
"faculty","enjoy",5
"know","enjoy",5
"love","enjoy",5
"opportunity","enjoy",5
"professional","enjoy",5
"want","enjoy",5
"year","enjoy",5
"make","ensure",5
"work","ensure",5
"good","entail",5
"level","entail",5
"patient","entail",5
"professional","entail",5
"professionalism","entail",5
"first","enter",5
"hope","enter",5
"now","enter",5
"will","enter",5
"professional","entrust",5
"faculty","environment",5
"goal","environment",5
"like","environment",5
"peer","environment",5
"relationship","environment",5
"want","environment",5
"professional","equally",5
"will","equally",5
"health","especially",5
"think","especially",5
"treatment","especially",5
"professional","essential",5
"learn","establish",5
"plan","establish",5
"practice","establish",5
"school","establish",5
"treatment","establish",5
"health","ethic",5
"importance","ethic",5
"like","ethic",5
"lot","ethic",5
"need","ethic",5
"nyucd","ethic",5
"personal","ethic",5
"provider","ethic",5
"right","ethic",5
"role","ethic",5
"sense","ethic",5
"strong","ethic",5
"time","ethic",5
"trust","ethic",5
"want","ethic",5
"expect","ethical",5
"first","ethical",5
"foundation","ethical",5
"intend","ethical",5
"order","ethical",5
"regardless","ethical",5
"rule","ethical",5
"scenario","ethical",5
"social","ethical",5
"something","ethical",5
"strive","ethical",5
"trust","ethical",5
"good","ethically",5
"treat","ethically",5
"good","evaluate",5
"health","evaluate",5
"peer","evaluate",5
"everything","even",5
"go","even",5
"have","even",5
"hope","even",5
"im","even",5
"knowledge","even",5
"learn","even",5
"look","even",5
"now","even",5
"practice","even",5
"skill","even",5
"student","even",5
"treat","even",5
"treatment","even",5
"try","even",5
"way","even",5
"faculty","every",5
"gain","every",5
"give","every",5
"hard","every",5
"health","every",5
"ideal","every",5
"keep","every",5
"know","every",5
"look","every",5
"much","every",5
"nyu","every",5
"part","every",5
"something","every",5
"us","every",5
"faculty","everyday",5
"something","everyday",5
"make","everyone",5
"see","everyone",5
"go","everything",5
"hope","everything",5
"integrate","everything",5
"opportunity","everything",5
"practice","everything",5
"skill","everything",5
"patient","exactly",5
"year","exam",5
"good","example",5
"like","example",5
"procedure","example",5
"professional","example",5
"patient","excellence",5
"goal","excellent",5
"provider","excellent",5
"year","excellent",5
"provide","exceptional",5
"life","excite",5
"oral","excite",5
"start","excite",5
"good","execute",5
"integrity","exhibit",5
"patient","exhibit",5
"professional","exhibit",5
"hope","expand",5
"patient","expand",5
"experience","expect",5
"foundation","expect",5
"give","expect",5
"hard","expect",5
"learn","expect",5
"next","expect",5
"standard","expect",5
"year","expect",5
"health","expectation",5
"high","expectation",5
"much","expectation",5
"time","expectation",5
"work","expectation",5
"foundation","experience",5
"future","experience",5
"hand","experience",5
"just","experience",5
"lack","experience",5
"last","experience",5
"maintain","experience",5
"mean","experience",5
"obtain","experience",5
"person","experience",5
"preclinical","experience",5
"really","experience",5
"relationship","experience",5
"right","experience",5
"rotation","experience",5
"science","experience",5
"start","experience",5
"sure","experience",5
"teach","experience",5
"though","experience",5
"two","experience",5
"us","experience",5
"yet","experience",5
"health","explain",5
"manner","explain",5
"need","explain",5
"professional","explain",5
"patient","expose",5
"various","expose",5
"good","exposure",5
"last","exposure",5
"patient","exposure",5
"people","face",5
"smile","face",5
"health","factor",5
"one","factor",5
"fellow","faculty",5
"first","faculty",5
"four","faculty",5
"general","faculty",5
"grow","faculty",5
"next","faculty",5
"opportunity","faculty",5
"part","faculty",5
"provide","faculty",5
"standard","faculty",5
"term","faculty",5
"understand","faculty",5
"patient","fail",5
"good","family",5
"life","family",5
"love","family",5
"work","family",5
"integrate","far",5
"opportunity","far",5
"really","far",5
"see","far",5
"think","far",5
"time","far",5
"good","fear",5
"patient","fear",5
"will","fear",5
"peer","feedback",5
"will","feedback",5
"graduation","feel",5
"half","feel",5
"increase","feel",5
"integrity","feel",5
"interest","feel",5
"keep","feel",5
"leave","feel",5
"limit","feel",5
"love","feel",5
"maintain","feel",5
"moment","feel",5
"nyu","feel",5
"part","feel",5
"person","feel",5
"profession","feel",5
"provider","feel",5
"realize","feel",5
"remain","feel",5
"responsible","feel",5
"say","feel",5
"seek","feel",5
"sense","feel",5
"truly","feel",5
"two","feel",5
"whats","feel",5
"wrong","feel",5
"hope","fellow",5
"skill","fellow",5
"student","fellow",5
"furthermore","field",5
"involve","field",5
"medical","field",5
"passion","field",5
"possible","field",5
"practitioner","field",5
"profession","field",5
"progress","field",5
"pursue","field",5
"reflect","field",5
"someone","field",5
"standard","field",5
"stay","field",5
"strive","field",5
"take","field",5
"time","field",5
"grow","final",5
"will","finally",5
"year","finally",5
"health","finance",5
"patient","finance",5
"good","financial",5
"help","find",5
"im","find",5
"important","find",5
"knowledge","find",5
"learn","find",5
"mean","find",5
"now","find",5
"other","find",5
"people","find",5
"really","find",5
"school","find",5
"foremost","first",5
"gain","first",5
"get","first",5
"give","first",5
"go","first",5
"important","first",5
"just","first",5
"nyucd","first",5
"progress","first",5
"remember","first",5
"spend","first",5
"still","first",5
"throughout","first",5
"treatment","first",5
"trust","first",5
"nonmaleficence","five",5
"four","focus",5
"goal","focus",5
"hard","focus",5
"improve","focus",5
"make","focus",5
"next","focus",5
"oral","focus",5
"provide","focus",5
"stay","focus",5
"good","form",5
"patient","form",5
"grow","forward",5
"hope","forward",5
"nyucd","forward",5
"practitioner","forward",5
"future","foundation",5
"learn","foundation",5
"science","foundation",5
"solid","foundational",5
"health","four",5
"knowledge","four",5
"much","four",5
"necessary","four",5
"nyu","four",5
"person","four",5
"plan","four",5
"provide","four",5
"put","four",5
"strong","four",5
"student","four",5
"time","four",5
"professional","friend",5
"want","friend",5
"hope","friendship",5
"get","frustrate",5
"though","frustrate",5
"will","fulfill",5
"learn","fully",5
"school","fully",5
"understand","fully",5
"will","fully",5
"patient","furthermore",5
"goal","future",5
"great","future",5
"healthcare","future",5
"life","future",5
"much","future",5
"give","gain",5
"have","gain",5
"like","gain",5
"necessary","gain",5
"order","gain",5
"perform","gain",5
"realize","gain",5
"resource","gain",5
"scientific","gain",5
"time","gain",5
"utilize","gain",5
"hope","general",5
"much","general",5
"program","general",5
"pursue","general",5
"residency","general",5
"society","general",5
"think","general",5
"work","general",5
"hand","get",5
"interest","get",5
"little","get",5
"manage","get",5
"outreach","get",5
"past","get",5
"progress","get",5
"say","get",5
"see","get",5
"towards","get",5
"life","give",5
"many","give",5
"next","give",5
"now","give",5
"nyu","give",5
"one","give",5
"profession","give",5
"provider","give",5
"something","give",5
"student","give",5
"trust","give",5
"plan","global",5
"practice","global",5
"healthcare","go",5
"im","go",5
"manage","go",5
"mind","go",5
"next","go",5
"past","go",5
"personal","go",5
"profession","go",5
"progress","go",5
"responsibility","go",5
"since","go",5
"understand","go",5
"healthcare","goal",5
"high","goal",5
"important","goal",5
"lot","goal",5
"mine","goal",5
"nyu","goal",5
"outreach","goal",5
"primary","goal",5
"procedure","goal",5
"realize","goal",5
"receive","goal",5
"reflect","goal",5
"say","goal",5
"social","goal",5
"still","goal",5
"technical","goal",5
"graduation","good",5
"group","good",5
"habit","good",5
"handle","good",5
"importance","good",5
"information","good",5
"insight","good",5
"interact","good",5
"knowledgeable","good",5
"lead","good",5
"leave","good",5
"level","good",5
"matter","good",5
"mission","good",5
"month","good",5
"particular","good",5
"private","good",5
"process","good",5
"proficiency","good",5
"research","good",5
"result","good",5
"science","good",5
"seem","good",5
"struggle","good",5
"success","good",5
"support","good",5
"technology","good",5
"upon","good",5
"whatever","good",5
"world","good",5
"hope","gpr",5
"hard","graduate",5
"im","graduate",5
"keep","graduate",5
"know","graduate",5
"make","graduate",5
"procedure","graduate",5
"student","graduate",5
"leave","graduation",5
"month","graduation",5
"order","graduation",5
"plan","graduation",5
"prepare","graduation",5
"school","graduation",5
"year","graduation",5
"grow","great",5
"hand","great",5
"help","great",5
"important","great",5
"individual","great",5
"like","great",5
"nyucd","great",5
"oral","great",5
"public","great",5
"role","great",5
"serve","great",5
"treat","great",5
"patient","greatly",5
"however","grow",5
"individual","grow",5
"life","grow",5
"may","grow",5
"mistake","grow",5
"need","grow",5
"one","grow",5
"other","grow",5
"passion","grow",5
"practitioner","grow",5
"professionalism","grow",5
"progress","grow",5
"see","grow",5
"start","grow",5
"student","grow",5
"think","grow",5
"school","half",5
"life","hand",5
"think","hand",5
"time","hand",5
"want","hand",5
"will","hand",5
"year","hand",5
"will","handle",5
"patient","handson",5
"learn","happen",5
"situation","happen",5
"learn","happy",5
"one","happy",5
"will","happy",5
"im","hard",5
"journey","hard",5
"lot","hard",5
"next","hard",5
"passion","hard",5
"people","hard",5
"skill","hard",5
"sometimes","hard",5
"strong","hard",5
"treat","hard",5
"way","hard",5
"one","harm",5
"will","harm",5
"ive","have",5
"just","have",5
"still","have",5
"take","have",5
"treat","have",5
"however","health",5
"integrity","health",5
"keep","health",5
"lead","health",5
"mean","health",5
"moral","health",5
"necessary","health",5
"new","health",5
"nyu","health",5
"nyucd","health",5
"personal","health",5
"responsible","health",5
"science","health",5
"set","health",5
"standard","health",5
"successful","health",5
"system","health",5
"technical","health",5
"term","health",5
"thus","health",5
"try","health",5
"whole","health",5
"someone","healthcare",5
"time","healthcare",5
"treatment","healthcare",5
"keep","healthy",5
"professional","healthy",5
"will","healthy",5
"local","help",5
"look","help",5
"love","help",5
"mean","help",5
"mistake","help",5
"must","help",5
"now","help",5
"order","help",5
"plan","help",5
"prepare","help",5
"problem","help",5
"progress","help",5
"role","help",5
"self","help",5
"service","help",5
"still","help",5
"thing","help",5
"together","help",5
"individual","high",5
"integrity","high",5
"keep","high",5
"must","high",5
"nyucd","high",5
"oral","high",5
"perform","high",5
"proficient","high",5
"respect","high",5
"school","high",5
"skill","high",5
"treatment","high",5
"patient","highly",5
"medical","history",5
"society","hold",5
"true","hold",5
"trust","hold",5
"year","hold",5
"knowledge","hone",5
"time","hone",5
"individual","hope",5
"join","hope",5
"know","hope",5
"late","hope",5
"lead","hope",5
"leave","hope",5
"long","hope",5
"lot","hope",5
"maintain","hope",5
"new","hope",5
"obtain","hope",5
"option","hope",5
"part","hope",5
"path","hope",5
"people","hope",5
"present","hope",5
"private","hope",5
"right","hope",5
"standard","hope",5
"sustainable","hope",5
"try","hope",5
"upon","hope",5
"learn","hopefully",5
"improve","however",5
"long","however",5
"many","however",5
"progress","however",5
"provide","however",5
"realize","however",5
"student","however",5
"take","however",5
"thing","however",5
"patient","huge",5
"need","ideal",5
"provide","ideal",5
"know","im",5
"look","im",5
"lot","im",5
"like","implant",5
"realize","importance",5
"way","importance",5
"will","importance",5
"lot","important",5
"management","important",5
"manner","important",5
"many","important",5
"may","important",5
"oral","important",5
"proficient","important",5
"reflect","important",5
"life","improve",5
"lot","improve",5
"mentor","improve",5
"month","improve",5
"past","improve",5
"process","improve",5
"public","improve",5
"residency","improve",5
"try","improve",5
"way","improve",5
"look","improvement",5
"room","improvement",5
"like","include",5
"make","include",5
"part","include",5
"program","include",5
"treat","include",5
"skill","increase",5
"time","increase",5
"learn","individual",5
"make","individual",5
"provide","individual",5
"skill","individual",5
"wellrounded","individual",5
"learn","information",5
"will","information",5
"patient","instill",5
"patient","insurance",5
"part","integral",5
"knowledge","integrity",5
"possible","integrity",5
"principle","integrity",5
"want","integrity",5
"make","intend",5
"skill","intend",5
"people","interact",5
"professionalism","interact",5
"involve","interest",5
"just","interest",5
"keep","interest",5
"know","interest",5
"put","interest",5
"research","interest",5
"technology","interest",5
"understand","interest",5
"knowledge","involve",5
"make","involve",5
"nyucd","involve",5
"order","involve",5
"part","involve",5
"program","involve",5
"will","involve",5
"professional","issue",5
"notice","ive",5
"situation","ive",5
"treat","ive",5
"try","ive",5
"thing","job",5
"want","job",5
"skill","join",5
"one","journey",5
"time","journey",5
"way","journey",5
"will","journey",5
"professional","judge",5
"little","just",5
"mean","just",5
"overall","just",5
"possible","just",5
"procedure","just",5
"profession","just",5
"situation","just",5
"patient","justice",5
"veracity","justice",5
"option","keep",5
"order","keep",5
"principle","keep",5
"priority","keep",5
"provide","keep",5
"success","key",5
"professional","kind",5
"last","know",5
"new","know",5
"order","know",5
"peer","know",5
"really","know",5
"say","know",5
"see","know",5
"standard","know",5
"step","know",5
"student","know",5
"study","know",5
"throughout","know",5
"tooth","know",5
"treat","know",5
"ultimately","know",5
"understand","know",5
"lot","knowledge",5
"main","knowledge",5
"manner","knowledge",5
"mean","knowledge",5
"medical","knowledge",5
"member","knowledge",5
"moral","knowledge",5
"past","knowledge",5
"prepare","knowledge",5
"quality","knowledge",5
"real","knowledge",5
"receive","knowledge",5
"regard","knowledge",5
"residency","knowledge",5
"since","knowledge",5
"solid","knowledge",5
"specialty","knowledge",5
"step","knowledge",5
"still","knowledge",5
"vast","knowledge",5
"world","knowledge",5
"procedure","lack",5
"patient","language",5
"school","large",5
"lot","last",5
"many","last",5
"peer","last",5
"start","last",5
"try","last",5
"want","last",5
"make","late",5
"patient","late",5
"stay","late",5
"time","late",5
"want","late",5
"year","late",5
"life","lead",5
"person","lead",5
"professional","lead",5
"model","leader",5
"role","leader",5
"want","leader",5
"live","learn",5
"multiple","learn",5
"offer","learn",5
"outside","learn",5
"overall","learn",5
"principle","learn",5
"productive","learn",5
"proper","learn",5
"put","learn",5
"removable","learn",5
"responsibility","learn",5
"responsible","learn",5
"science","learn",5
"self","learn",5
"step","learn",5
"strong","learn",5
"support","learn",5
"surgery","learn",5
"talk","learn",5
"team","learn",5
"test","learn",5
"value","learn",5
"whether","learn",5
"lifelong","learner",5
"much","leave",5
"nyucd","leave",5
"opportunity","leave",5
"will","leave",5
"year","leave",5
"make","less",5
"maintain","level",5
"perform","level",5
"many","life",5
"master","life",5
"meet","life",5
"next","life",5
"now","life",5
"overall","life",5
"part","life",5
"practitioner","life",5
"professionalism","life",5
"relationship","life",5
"right","life",5
"role","life",5
"service","life",5
"social","life",5
"student","life",5
"value","life",5
"peer","lifelong",5
"process","lifelong",5
"will","lifetime",5
"lot","like",5
"nyucd","like",5
"often","like",5
"path","like",5
"place","like",5
"requirement","like",5
"respect","like",5
"right","like",5
"seem","like",5
"successful","like",5
"technique","like",5
"throughout","like",5
"truly","like",5
"us","like",5
"value","like",5
"volunteer","like",5
"way","like",5
"whether","like",5
"patient","limitation",5
"now","little",5
"one","little",5
"program","little",5
"say","little",5
"see","little",5
"sometimes","little",5
"take","little",5
"think","little",5
"year","live",5
"participate","local",5
"plan","local",5
"practice","local",5
"provide","local",5
"nyucd","long",5
"one","long",5
"since","long",5
"term","long",5
"think","long",5
"patient","longlasting",5
"now","look",5
"nyucd","look",5
"practice","look",5
"practitioner","look",5
"progress","look",5
"provide","look",5
"respect","look",5
"start","look",5
"still","look",5
"thing","look",5
"within","look",5
"patient","lose",5
"need","lot",5
"practice","lot",5
"professionally","lot",5
"thing","lot",5
"opportunity","love",5
"professional","love",5
"skill","main",5
"make","maintain",5
"people","maintain",5
"positive","maintain",5
"respectful","maintain",5
"school","maintain",5
"skill","maintain",5
"treat","maintain",5
"money","make",5
"point","make",5
"practitioner","make",5
"real","make",5
"reflect","make",5
"regard","make",5
"scientific","make",5
"service","make",5
"smile","make",5
"standard","make",5
"two","make",5
"use","make",5
"visit","make",5
"week","make",5
"worry","make",5
"need","manage",5
"school","manage",5
"think","manage",5
"professional","management",5
"perform","manner",5
"treatment","manner",5
"year","manner",5
"nyucd","many",5
"outreach","many",5
"perform","many",5
"profession","many",5
"teach","many",5
"us","many",5
"word","many",5
"school","master",5
"patient","material",5
"professional","matter",5
"patient","mature",5
"year","mature",5
"residency","maxillofacial",5
"surgery","maxillofacial",5
"will","maxillofacial",5
"one","may",5
"practice","may",5
"see","may",5
"something","may",5
"student","may",5
"new","mean",5
"other","mean",5
"people","mean",5
"perform","mean",5
"possible","mean",5
"require","mean",5
"say","mean",5
"skill","mean",5
"something","mean",5
"truly","mean",5
"way","mean",5
"want","medical",5
"nyucd","meet",5
"professional","meet",5
"student","meet",5
"treatment","meet",5
"nyu","member",5
"practice","member",5
"profession","member",5
"provide","member",5
"year","member",5
"patient","mentally",5
"relationship","mentor",5
"work","mind",5
"professional","mission",5
"will","mission",5
"try","mistake",5
"one","model",5
"society","model",5
"professional","mold",5
"patient","money",5
"nyu","month",5
"year","month",5
"practice","moral",5
"patient","morally",5
"patient","moreover",5
"professional","moreover",5
"year","move",5
"next","much",5
"offer","much",5
"one","much",5
"order","much",5
"profession","much",5
"program","much",5
"requirement","much",5
"respect","much",5
"start","much",5
"thing","much",5
"towards","much",5
"present","must",5
"put","must",5
"respect","must",5
"responsibility","must",5
"will","must",5
"profession","necessary",5
"standard","necessary",5
"treat","necessary",5
"nyu","need",5
"option","need",5
"perform","need",5
"population","need",5
"quality","need",5
"service","need",5
"situation","need",5
"smile","need",5
"team","need",5
"though","need",5
"use","need",5
"work","network",5
"skill","never",5
"something","never",5
"next","new",5
"practitioner","new",5
"provide","new",5
"various","new",5
"way","new",5
"practitioner","next",5
"residency","next",5
"take","next",5
"two","next",5
"patient","nothing",5
"professionalism","now",5
"professionally","now",5
"student","now",5
"one","numb",5
"patient","numb",5
"offer","nyu",5
"opportunity","nyu",5
"program","nyu",5
"relationship","nyu",5
"strong","nyu",5
"treat","nyu",5
"use","nyu",5
"one","nyucd",5
"past","nyucd",5
"plan","nyucd",5
"positive","nyucd",5
"realize","nyucd",5
"step","nyucd",5
"study","nyucd",5
"train","nyucd",5
"will","obstacle",5
"school","offer",5
"will","office",5
"student","often",5
"treatment","often",5
"will","often",5
"opportunity","one",5
"oral","one",5
"outreach","one",5
"part","one",5
"personal","one",5
"practitioner","one",5
"principle","one",5
"progress","one",5
"successful","one",5
"throughout","one",5
"tooth","one",5
"truly","one",5
"week","one",5
"within","one",5
"professional","ongoing",5
"option","open",5
"professional","open",5
"patient","opinion",5
"professional","opinion",5
"oral","option",5
"plan","option",5
"think","option",5
"trust","option",5
"practice","oral",5
"program","oral",5
"quality","oral",5
"set","oral",5
"someone","oral",5
"trust","oral",5
"other","order",5
"personal","order",5
"take","order",5
"truly","order",5
"want","organization",5
"peer","other",5
"school","other",5
"self","other",5
"set","other",5
"share","other",5
"take","other",5
"treatment","outcome",5
"peer","outreach",5
"student","outreach",5
"time","outreach",5
"volunteer","outreach",5
"year","outreach",5
"will","outstanding",5
"practice","part",5
"take","part",5
"treat","part",5
"various","part",5
"way","part",5
"will","part",5
"year","part",5
"root","partial",5
"people","passion",5
"professional","passion",5
"see","passion",5
"will","passion",5
"way","past",5
"right","path",5
"year","path",5
"perfect","patient",5
"physically","patient",5
"play","patient",5
"prevent","patient",5
"professor","patient",5
"refer","patient",5
"reflection","patient",5
"reliable","patient",5
"remain","patient",5
"respectable","patient",5
"restore","patient",5
"scientific","patient",5
"sensitive","patient",5
"several","patient",5
"solid","patient",5
"special","patient",5
"specific","patient",5
"state","patient",5
"stick","patient",5
"talk","patient",5
"test","patient",5
"thorough","patient",5
"train","patient",5
"trustworthy","patient",5
"tx","patient",5
"uphold","patient",5
"volunteer","patient",5
"provide","patientcentered",5
"realize","pediatric",5
"specialize","pediatric",5
"regard","peer",5
"respect","peer",5
"take","peer",5
"together","peer",5
"trust","peer",5
"place","people",5
"real","people",5
"right","people",5
"say","people",5
"serve","people",5
"society","people",5
"still","people",5
"talk","people",5
"us","people",5
"use","people",5
"year","people",5
"profession","perform",5
"standard","perform",5
"still","perform",5
"task","perform",5
"tooth","perform",5
"restorative","perio",5
"treatment","perio",5
"short","period",5
"time","person",5
"possible","personal",5
"strong","personal",5
"treatment","personal",5
"work","personal",5
"school","personally",5
"thing","personally",5
"year","perspective",5
"treat","place",5
"will","place",5
"work","place",5
"practitioner","plan",5
"prepare","plan",5
"problem","plan",5
"student","plan",5
"term","plan",5
"trust","plan",5
"try","plan",5
"use","plan",5
"way","plan",5
"within","plan",5
"time","play",5
"school","point",5
"skill","point",5
"underserved","population",5
"provide","positive",5
"time","positive",5
"problem","possible",5
"provider","possible",5
"respect","possible",5
"trust","possible",5
"proficient","practice",5
"public","practice",5
"scope","practice",5
"something","practice",5
"strive","practice",5
"sure","practice",5
"relationship","practitioner",5
"treatment","practitioner",5
"trust","practitioner",5
"set","preclinical",5
"tooth","prep",5
"situation","prepare",5
"try","prepare",5
"take","present",5
"treat","present",5
"skill","principle",5
"veracity","principle",5
"will","principle",5
"year","principle",5
"top","priority",5
"school","private",5
"time","private",5
"will","private",5
"something","problem",5
"think","problem",5
"work","problem",5
"restorative","procedure",5
"simple","procedure",5
"since","procedure",5
"strong","procedure",5
"whether","procedure",5
"yet","procedure",5
"still","process",5
"year","process",5
"professionalism","profession",5
"public","profession",5
"start","profession",5
"task","profession",5
"progression","professional",5
"quite","professional",5
"reliable","professional",5
"represent","professional",5
"research","professional",5
"shape","professional",5
"show","professional",5
"simply","professional",5
"solid","professional",5
"stop","professional",5
"sure","professional",5
"ultimate","professional",5
"ultimately","professional",5
"whole","professional",5
"yet","professional",5
"sense","professionalism",5
"still","professionalism",5
"treat","professionalism",5
"want","professionalism",5
"yet","professionalism",5
"progress","professionally",5
"think","professionally",5
"provide","proficient",5
"start","program",5
"three","program",5
"underserved","program",5
"want","program",5
"provide","progress",5
"treat","progress",5
"way","progress",5
"work","progress",5
"skill","proper",5
"treat","proper",5
"treatment","proper",5
"treat","properly",5
"school","proud",5
"year","proud",5
"receive","provide",5
"regard","provide",5
"resource","provide",5
"smile","provide",5
"someone","provide",5
"something","provide",5
"standard","provide",5
"still","provide",5
"sure","provide",5
"think","provide",5
"respect","provider",5
"responsibility","provider",5
"serve","public",5
"requirement","put",5
"take","put",5
"time","put",5
"trust","put",5
"understand","put",5
"want","put",5
"standard","quality",5
"treatment","quality",5
"use","quality",5
"way","reach",5
"year","ready",5
"thing","real",5
"will","real",5
"really","realize",5
"require","realize",5
"take","realize",5
"see","really",5
"something","really",5
"spend","really",5
"student","really",5
"understand","really",5
"school","reflect",5
"standard","reflect",5
"work","reflect",5
"treatment","regard",5
"will","relate",5
"understand","relationship",5
"way","relationship",5
"treatment","rely",5
"skill","remain",5
"time","remain",5
"technical","require",5
"time","require",5
"way","require",5
"sometimes","requirement",5
"stay","research",5
"will","research",5
"work","research",5
"train","residency",5
"take","resource",5
"will","resource",5
"standard","respect",5
"skill","respectful",5
"understand","respectful",5
"understand","responsibility",5
"year","responsibility",5
"year","responsible",5
"treatment","restorative",5
"skill","right",5
"think","right",5
"will","road",5
"skill","role",5
"society","role",5
"treatment","role",5
"work","role",5
"therapy","root",5
"school","round",5
"understand","safe",5
"think","say",5
"will","say",5
"year","say",5
"time","schedule",5
"specialty","school",5
"stay","school",5
"still","school",5
"surgery","school",5
"situation","see",5
"still","see",5
"tooth","see",5
"skill","seek",5
"work","seem",5
"think","self",5
"work","sense",5
"skill","serve",5
"treatment","session",5
"throughout","set",5
"time","show",5
"understand","show",5
"skill","simulation",5
"student","since",5
"take","since",5
"think","since",5
"way","since",5
"unethical","situation",5
"us","situation",5
"way","situation",5
"week","situation",5
"standard","skill",5
"step","skill",5
"still","skill",5
"success","skill",5
"thing","skill",5
"tooth","skill",5
"utilize","skill",5
"work","slowly",5
"technical","social",5
"treat","social",5
"trust","society",5
"understand","solid",5
"will","solid",5
"treatment","someone",5
"trust","someone",5
"take","something",5
"want","sometimes",5
"want","specialize",5
"think","spend",5
"treatment","spend",5
"student","standard",5
"throughout","standard",5
"trust","standard",5
"want","standard",5
"student","start",5
"take","start",5
"top","stay",5
"will","stay",5
"year","stay",5
"think","step",5
"way","step",5
"work","step",5
"thing","still",5
"try","still",5
"yet","still",5
"will","strength",5
"various","strive",5
"time","struggle",5
"transition","student",5
"treat","student",5
"value","student",5
"want","study",5
"will","succeed",5
"work","sure",5
"take","surgery",5
"whether","take",5
"treat","team",5
"way","technical",5
"year","technical",5
"treat","technique",5
"trust","tell",5
"want","thing",5
"though","think",5
"two","think",5
"understand","think",5
"will","though",5
"understand","throughout",5
"towards","time",5
"truly","time",5
"will","tooth",5
"work","top",5
"way","towards",5
"whole","treat",5
"upon","treatment",5
"want","true",5
"ultimately","trust",5
"use","try",5
"us","understand",5
"year","upcoming",5
"wide","variety",5
"way","various",5
"year","various",5
"whether","want",5
"without","want",5
"whatever","way",5
"will","wellrounded",5
"achieve","ability",4
"agree","ability",4
"believe","ability",4
"build","ability",4
"course","ability",4
"different","ability",4
"enhance","ability",4
"ethical","ability",4
"faculty","ability",4
"four","ability",4
"friendly","ability",4
"future","ability",4
"general","ability",4
"give","ability",4
"however","ability",4
"level","ability",4
"necessary","ability",4
"optimal","ability",4
"other","ability",4
"passion","ability",4
"quality","ability",4
"recognize","ability",4
"reflection","ability",4
"regard","ability",4
"seem","ability",4
"situation","ability",4
"start","ability",4
"test","ability",4
"think","ability",4
"time","ability",4
"understand","ability",4
"us","ability",4
"use","ability",4
"action","able",4
"allow","able",4
"although","able",4
"arise","able",4
"base","able",4
"caries","able",4
"certain","able",4
"competency","able",4
"complex","able",4
"constantly","able",4
"create","able",4
"deal","able",4
"difference","able",4
"disease","able",4
"educate","able",4
"efficiently","able",4
"ensure","able",4
"ethic","able",4
"excellent","able",4
"expect","able",4
"feedback","able",4
"fix","able",4
"have","able",4
"however","able",4
"independently","able",4
"interest","able",4
"level","able",4
"maintain","able",4
"mentor","able",4
"other","able",4
"overall","able",4
"past","able",4
"point","able",4
"present","able",4
"professionally","able",4
"proficient","able",4
"progress","able",4
"provider","able",4
"put","able",4
"realize","able",4
"really","able",4
"reason","able",4
"recognize","able",4
"respect","able",4
"serve","able",4
"social","able",4
"specialize","able",4
"strive","able",4
"technique","able",4
"throughout","able",4
"truly","able",4
"two","able",4
"various","able",4
"within","able",4
